YEAR,UNIQUE_PROVIDERS,PROVIDER_TYPE_CD,PROVIDER_TYPE_DESC,SITE_OF_SERVICE,PAYER,RESOURCE_UTILIZATION_BAND,RUCA_PROVIDER_CLASS,RUCA_CLASS,NUM_PROCEDURES,UNIQUE_PATIENTS,PROC_PER_PROV_MED,PROC_PER_PROV_MEAN,PROC_PER_PROV_SD,CHARGE_AMT_MED,CHARGE_AMT_MEAN,CHARGE_AMT_SD,CHARGE_AMT_SUM,INSURER_PAID_AMT_MED,INSURER_PAID_AMT_MEAN,INSURER_PAID_AMT_SD,INSURER_PAID_AMT_SUM,MEMBER_PAID_AMT_MED,MEMBER_PAID_AMT_MEAN,MEMBER_PAID_AMT_SD,MEMBER_PAID_AMT_SUM,TOTAL_PAID_AMT_MED,TOTAL_PAID_AMT_MEAN,TOTAL_PAID_AMT_SD,TOTAL_PAID_AMT_SUM
2019,235,14-08,FAMILY MEDICINE,2,Commercial,5,4,4,"2,037",593,6.00,8.67,9.37,$209.00,$257.16,$248.19,"$523,826.79",$62.92,$98.51,$154.91,"$200,670.03",$0.00,$26.27,$83.16,"$53,506.67",$88.11,$124.78,$165.28,"$254,176.70"
2019,159,14-08,FAMILY MEDICINE,2,Commercial,5,5,1,"1,439",522,2.00,9.05,24.13,$236.00,$282.91,$259.99,"$407,114.19",$36.66,$108.84,$157.72,"$156,625.12",$0.00,$14.12,$57.27,"$20,324.66",$50.74,$122.97,$166.99,"$176,949.78"
2019,49,14-08,FAMILY MEDICINE,2,Commercial,5,5,2,253,120,2.00,5.16,7.50,$236.00,$297.21,$454.79,"$75,193.88",$49.63,$127.14,$224.98,"$32,165.53",$0.00,$28.46,$101.70,"$7,199.72",$85.53,$155.59,$239.80,"$39,365.25"
2019,45,14-08,FAMILY MEDICINE,2,Commercial,5,5,3,133,65,2.00,2.96,2.68,$213.00,$335.06,$576.38,"$44,563.25",$60.85,$124.24,$139.18,"$16,523.92",$0.00,$15.00,$52.42,"$1,994.84",$103.13,$139.24,$148.13,"$18,518.76"
2019,72,14-08,FAMILY MEDICINE,2,Commercial,5,5,4,243,120,2.00,3.38,3.54,$187.00,$278.87,$496.40,"$67,766.38",$72.22,$133.60,$331.28,"$32,464.74",$0.00,$27.24,$126.45,"$6,619.68",$90.20,$160.84,$345.42,"$39,084.42"
2019,81,14-08,FAMILY MEDICINE,2,Medicare,1,1,1,"2,583",204,22.00,31.89,35.55,$156.00,$170.54,$109.23,"$440,512.52",$37.62,$43.72,$45.44,"$112,916.67",$10.00,$21.73,$28.55,"$56,139.05",$55.26,$65.45,$35.33,"$169,055.72"
2019,24,14-08,FAMILY MEDICINE,2,Medicare,1,1,2,504,42,9.50,21.00,28.47,$99.00,$208.25,$223.53,"$104,957.16",$35.26,$37.88,$42.80,"$19,092.48",$0.00,$22.16,$33.81,"$11,167.58",$52.96,$60.04,$37.57,"$30,260.06"
2019,22,14-08,FAMILY MEDICINE,2,Medicare,1,1,3,372,33,8.50,16.91,26.17,$155.00,$153.92,$52.65,"$57,259.15",$0.00,$35.20,$43.86,"$13,095.84",$0.00,$31.91,$36.32,"$11,870.00",$77.95,$67.11,$32.30,"$24,965.84"
2019,19,14-08,FAMILY MEDICINE,2,Medicare,1,1,4,252,23,13.00,13.26,10.38,$106.00,$159.82,$119.17,"$40,273.60",$0.00,$25.51,$36.35,"$6,428.20",$49.86,$34.20,$39.11,"$8,619.30",$50.45,$59.71,$33.72,"$15,047.50"
2019,27,14-08,FAMILY MEDICINE,2,Medicare,1,3,1,199,36,4.00,7.37,10.02,$104.00,$131.69,$92.46,"$26,206.86",$24.94,$44.61,$45.26,"$8,877.21",$10.00,$24.06,$27.67,"$4,787.11",$74.50,$68.66,$32.52,"$13,664.32"
2019,18,14-08,FAMILY MEDICINE,2,Medicare,1,3,2,149,24,4.50,8.28,13.73,$98.00,$132.39,$89.87,"$19,726.00",$0.00,$34.29,$46.98,"$5,108.52",$49.86,$41.08,$36.01,"$6,121.61",$76.70,$75.37,$29.76,"$11,230.13"
2019,97,14-08,FAMILY MEDICINE,2,Medicare,1,3,3,"4,596",358,36.00,47.38,48.79,$127.50,$152.04,$98.34,"$698,772.65",$39.65,$47.29,$48.57,"$217,360.98",$0.00,$19.87,$27.85,"$91,324.61",$74.19,$67.16,$38.82,"$308,685.59"
2019,58,14-08,FAMILY MEDICINE,2,Medicare,1,3,4,"1,263",106,18.50,21.78,18.59,$157.00,$175.36,$125.65,"$221,480.75",$16.51,$38.93,$48.67,"$49,166.62",$15.00,$28.72,$30.94,"$36,275.13",$55.50,$67.65,$36.74,"$85,441.75"
2019,21,14-08,FAMILY MEDICINE,2,Medicare,1,4,1,124,25,5.00,5.90,5.59,$150.00,$185.19,$99.84,"$22,963.96",$39.41,$47.39,$46.08,"$5,876.91",$15.00,$27.98,$29.20,"$3,469.21",$77.95,$75.37,$30.80,"$9,346.12"
2019,14,14-08,FAMILY MEDICINE,2,Medicare,1,4,3,138,16,10.00,9.86,7.15,$150.00,$159.59,$84.39,"$22,024.00",$0.00,$26.71,$44.63,"$3,686.12",$50.45,$36.65,$35.09,"$5,057.35",$64.50,$63.36,$37.65,"$8,743.47"
2019,54,14-08,FAMILY MEDICINE,2,Medicare,1,4,4,"2,207",176,27.50,40.87,44.43,$150.00,$204.66,$139.41,"$451,694.47",$39.41,$50.13,$61.19,"$110,640.26",$10.09,$27.18,$33.24,"$59,990.03",$77.95,$77.31,$50.12,"$170,630.29"
2019,32,14-08,FAMILY MEDICINE,2,Medicare,1,5,1,560,42,15.00,17.50,12.76,$103.00,$143.11,$110.42,"$80,142.00",$0.00,$42.71,$76.74,"$23,915.89",$15.00,$26.31,$30.18,"$14,734.43",$58.76,$69.02,$70.16,"$38,650.32"
2019,12,14-08,FAMILY MEDICINE,2,Medicare,1,5,2,102,12,3.50,8.50,12.62,$177.00,$202.70,$130.55,"$20,675.25",$80.21,$96.17,$56.36,"$9,808.91",$0.00,$6.13,$16.43,$625.76,$80.21,$102.30,$48.65,"$10,434.67"
2019,16,14-08,FAMILY MEDICINE,2,Medicare,1,5,3,165,16,9.50,10.31,10.76,$127.00,$146.32,$51.54,"$24,142.60",$30.50,$48.09,$46.21,"$7,935.02",$0.00,$19.46,$28.82,"$3,211.58",$75.85,$67.56,$34.88,"$11,146.60"
2019,31,14-08,FAMILY MEDICINE,2,Medicare,1,5,4,438,39,14.00,14.13,11.53,$103.00,$154.21,$106.75,"$67,545.44",$39.37,$46.94,$57.05,"$20,560.94",$0.00,$21.96,$29.61,"$9,617.82",$51.25,$68.90,$47.24,"$30,178.76"
2019,130,14-08,FAMILY MEDICINE,2,Medicare,2,1,1,"4,261",446,19.00,32.78,36.96,$161.56,$170.14,$109.42,"$724,987.72",$37.96,$40.40,$41.85,"$172,142.68",$10.09,$24.19,$30.49,"$103,054.71",$72.49,$64.59,$33.02,"$275,197.39"
2019,47,14-08,FAMILY MEDICINE,2,Medicare,2,1,2,888,102,7.00,18.89,37.31,$98.00,$125.43,$101.75,"$111,381.12",$9.91,$32.57,$40.08,"$28,920.44",$20.00,$35.42,$34.59,"$31,454.01",$77.95,$67.99,$29.23,"$60,374.45"
2019,35,14-08,FAMILY MEDICINE,2,Medicare,2,1,3,712,78,9.00,20.34,34.91,$155.00,$217.42,$310.05,"$154,804.60",$50.04,$57.64,$62.45,"$41,037.89",$10.09,$23.37,$29.01,"$16,640.64",$76.70,$81.01,$50.04,"$57,678.53"
2019,38,14-08,FAMILY MEDICINE,2,Medicare,2,1,4,630,64,12.50,16.58,23.54,$155.00,$173.76,$114.66,"$109,466.55",$46.92,$48.03,$39.94,"$30,256.81",$0.00,$20.23,$30.05,"$12,747.46",$76.67,$68.26,$28.61,"$43,004.27"
2019,13,14-08,FAMILY MEDICINE,2,Medicare,2,2,2,530,51,3.00,40.77,79.02,$98.00,$125.31,$155.03,"$66,416.39",$0.00,$29.59,$37.65,"$15,684.07",$50.45,$40.35,$37.06,"$21,386.51",$77.95,$69.94,$23.63,"$37,070.58"
2019,46,14-08,FAMILY MEDICINE,2,Medicare,2,3,1,335,67,5.00,7.28,7.02,$124.00,$144.69,$92.87,"$48,470.86",$39.65,$42.48,$43.20,"$14,231.47",$10.00,$25.24,$35.91,"$8,454.10",$51.91,$67.72,$38.92,"$22,685.57"
2019,27,14-08,FAMILY MEDICINE,2,Medicare,2,3,2,389,39,7.00,14.41,26.63,$104.40,$131.32,$75.76,"$51,084.16",$0.00,$28.20,$34.66,"$10,968.64",$25.00,$32.60,$30.75,"$12,680.80",$52.12,$60.80,$22.26,"$23,649.44"
2019,123,14-08,FAMILY MEDICINE,2,Medicare,2,3,3,"7,876",738,43.00,64.03,68.49,$150.00,$156.15,$157.96,"$1,229,864.03",$40.24,$45.62,$45.12,"$359,267.47",$0.00,$20.81,$29.32,"$163,922.77",$76.19,$66.43,$36.01,"$523,190.24"
2019,90,14-08,FAMILY MEDICINE,2,Medicare,2,3,4,"2,430",231,20.50,27.00,24.72,$158.00,$180.85,$211.83,"$439,476.61",$40.15,$46.60,$44.29,"$113,233.51",$10.00,$22.82,$30.37,"$55,462.42",$74.19,$69.42,$34.14,"$168,695.93"
2019,21,14-08,FAMILY MEDICINE,2,Medicare,2,4,1,256,40,3.00,12.19,21.27,$121.50,$142.04,$87.68,"$36,362.38",$39.41,$44.73,$43.36,"$11,451.59",$10.09,$23.45,$32.42,"$6,003.46",$54.02,$68.18,$34.72,"$17,455.05"
2019,17,14-08,FAMILY MEDICINE,2,Medicare,2,4,2,130,26,3.00,7.65,8.94,$104.00,$163.52,$157.93,"$21,258.00",$61.55,$53.28,$44.29,"$6,926.90",$15.59,$27.73,$31.37,"$3,604.48",$77.95,$81.01,$22.79,"$10,531.38"
2019,23,14-08,FAMILY MEDICINE,2,Medicare,2,4,3,292,32,10.00,12.70,11.55,$155.00,$166.10,$113.26,"$48,502.22",$42.11,$40.41,$37.78,"$11,798.69",$5.00,$29.16,$38.64,"$8,515.46",$77.95,$69.57,$27.98,"$20,314.15"
2019,77,14-08,FAMILY MEDICINE,2,Medicare,2,4,4,"3,606",402,30.00,46.83,55.19,$150.00,$228.64,$325.97,"$824,480.46",$51.91,$63.68,$151.46,"$229,624.97",$10.00,$23.93,$31.95,"$86,307.49",$77.95,$87.61,$146.58,"$315,932.46"
2019,74,14-08,FAMILY MEDICINE,2,Medicare,2,5,1,887,108,3.00,11.99,20.63,$116.00,$137.82,$103.91,"$122,246.97",$46.16,$46.10,$40.12,"$40,894.18",$0.00,$14.22,$22.20,"$12,617.30",$52.21,$60.33,$35.70,"$53,511.48"
2019,28,14-08,FAMILY MEDICINE,2,Medicare,2,5,2,209,30,3.00,7.46,7.24,$116.00,$166.26,$151.59,"$34,748.30",$39.78,$46.06,$47.99,"$9,625.95",$15.67,$32.64,$30.62,"$6,822.67",$77.95,$78.70,$35.41,"$16,448.62"
2019,39,14-08,FAMILY MEDICINE,2,Medicare,2,5,3,589,58,11.00,15.10,19.95,$155.00,$178.93,$123.73,"$105,391.40",$7.59,$41.41,$51.57,"$24,387.82",$0.00,$23.07,$30.08,"$13,590.34",$52.11,$64.48,$43.34,"$37,978.16"
2019,52,14-08,FAMILY MEDICINE,2,Medicare,2,5,4,663,76,10.00,12.75,12.84,$108.08,$186.11,$191.82,"$123,388.26",$51.91,$64.32,$73.75,"$42,644.89",$10.00,$21.13,$27.84,"$14,009.64",$75.16,$85.45,$71.89,"$56,654.53"
2019,343,14-08,FAMILY MEDICINE,2,Medicare,3,1,1,"35,621","6,556",16.00,103.85,171.32,$180.00,$185.34,$141.54,"$6,602,033.15",$56.79,$55.41,$41.55,"$1,973,856.89",$5.02,$12.95,$20.42,"$461,449.88",$73.54,$68.37,$38.16,"$2,435,306.77"
2019,188,14-08,FAMILY MEDICINE,2,Medicare,3,1,2,"5,738","1,238",5.00,30.52,73.25,$98.00,$162.33,$146.13,"$931,429.49",$52.12,$50.93,$37.60,"$292,230.68",$10.09,$15.14,$20.74,"$86,852.06",$76.39,$66.07,$34.09,"$379,082.74"
2019,130,14-08,FAMILY MEDICINE,2,Medicare,3,1,3,"5,257","1,080",13.00,40.44,96.39,$155.00,$199.49,$270.21,"$1,048,735.86",$52.66,$53.44,$42.75,"$280,910.25",$10.00,$14.10,$21.80,"$74,146.38",$76.69,$67.54,$39.57,"$355,056.63"
2019,167,14-08,FAMILY MEDICINE,2,Medicare,3,1,4,"4,281",934,8.00,25.63,62.75,$128.00,$169.61,$149.30,"$726,106.91",$61.11,$54.00,$34.75,"$231,185.17",$10.09,$13.06,$18.63,"$55,907.96",$76.70,$67.06,$32.70,"$287,093.13"
2019,35,14-08,FAMILY MEDICINE,2,Medicare,3,2,1,"1,129",310,6.00,32.26,51.97,$130.00,$210.38,$219.24,"$237,513.99",$61.11,$63.16,$53.34,"$71,312.04",$0.00,$11.18,$19.08,"$12,622.01",$76.70,$74.34,$55.58,"$83,934.05"
2019,56,14-08,FAMILY MEDICINE,2,Medicare,3,2,2,"4,953","1,017",8.50,88.45,269.75,$98.00,$165.95,$192.45,"$821,947.22",$57.74,$59.73,$51.96,"$295,833.73",$10.09,$13.95,$20.04,"$69,088.32",$77.81,$73.68,$50.56,"$364,922.05"
2019,23,14-08,FAMILY MEDICINE,2,Medicare,3,2,3,665,141,3.00,28.91,69.50,$118.72,$165.21,$113.94,"$109,866.85",$46.92,$49.59,$36.71,"$32,980.64",$10.09,$14.93,$20.93,"$9,930.99",$74.31,$64.53,$35.29,"$42,911.63"
2019,30,14-08,FAMILY MEDICINE,2,Medicare,3,2,4,851,193,2.50,28.37,63.49,$116.80,$153.59,$108.59,"$130,706.55",$54.88,$50.80,$35.34,"$43,229.04",$15.59,$19.76,$28.72,"$16,817.93",$76.60,$70.56,$36.10,"$60,046.97"
2019,138,14-08,FAMILY MEDICINE,2,Medicare,3,3,1,"2,547",875,12.00,18.46,20.53,$153.00,$165.65,$154.35,"$421,922.70",$51.91,$54.20,$41.89,"$138,036.05",$8.99,$11.33,$17.69,"$28,868.53",$72.49,$65.53,$40.01,"$166,904.58"
2019,113,14-08,FAMILY MEDICINE,2,Medicare,3,3,2,"2,281",483,6.00,20.19,58.78,$150.00,$168.91,$302.03,"$385,276.05",$46.92,$47.53,$37.02,"$108,406.49",$10.09,$16.77,$22.71,"$38,257.28",$76.39,$64.30,$32.40,"$146,663.77"
2019,179,14-08,FAMILY MEDICINE,2,Medicare,3,3,3,"65,013","11,529",258.00,363.20,408.82,$150.00,$162.63,$192.87,"$10,573,312.86",$52.62,$54.22,$39.26,"$3,524,736.01",$5.00,$11.82,$19.17,"$768,461.56",$76.39,$66.04,$36.00,"$4,293,197.57"
2019,151,14-08,FAMILY MEDICINE,2,Medicare,3,3,4,"16,215","3,098",81.00,107.38,105.15,$157.00,$181.88,$221.98,"$2,949,263.45",$51.89,$52.24,$39.84,"$847,003.39",$10.00,$13.39,$20.98,"$217,176.71",$74.50,$65.63,$36.05,"$1,064,180.10"
2019,121,14-08,FAMILY MEDICINE,2,Medicare,3,4,1,"2,191",628,4.00,18.11,58.41,$147.00,$181.88,$196.88,"$398,490.01",$61.11,$57.57,$65.03,"$126,136.91",$10.00,$16.58,$25.12,"$36,329.47",$76.70,$74.15,$61.86,"$162,466.38"
2019,85,14-08,FAMILY MEDICINE,2,Medicare,3,4,2,"1,606",340,5.00,18.89,40.77,$98.00,$157.07,$257.46,"$252,262.06",$50.05,$48.86,$40.18,"$78,475.37",$3.26,$10.90,$17.91,"$17,505.20",$51.91,$59.76,$40.89,"$95,980.57"
2019,112,14-08,FAMILY MEDICINE,2,Medicare,3,4,3,"2,470",589,6.00,22.05,42.87,$127.00,$195.91,$295.32,"$483,903.76",$52.12,$53.85,$40.25,"$132,999.66",$10.09,$14.92,$23.72,"$36,861.34",$74.77,$68.77,$38.79,"$169,861.00"
2019,255,14-08,FAMILY MEDICINE,2,Medicare,3,4,4,"30,301","5,579",11.00,118.83,241.58,$147.00,$229.46,$371.33,"$6,952,925.18",$56.79,$58.58,$63.19,"$1,774,896.32",$10.00,$14.65,$22.41,"$443,786.25",$76.60,$73.22,$61.94,"$2,218,682.57"
2019,317,14-08,FAMILY MEDICINE,2,Medicare,3,5,1,"6,330","1,453",3.00,19.97,52.79,$116.00,$151.17,$123.12,"$956,913.66",$49.73,$50.96,$45.69,"$322,590.32",$9.93,$14.02,$21.22,"$88,725.54",$54.39,$64.98,$42.99,"$411,315.86"
2019,158,14-08,FAMILY MEDICINE,2,Medicare,3,5,2,"1,480",359,3.00,9.37,17.43,$155.00,$193.62,$177.26,"$286,551.56",$61.27,$64.74,$51.75,"$95,814.32",$6.84,$12.76,$19.60,"$18,881.71",$76.85,$77.50,$48.33,"$114,696.03"
2019,202,14-08,FAMILY MEDICINE,2,Medicare,3,5,3,"3,670",943,4.00,18.17,71.23,$120.00,$149.63,$121.03,"$549,129.80",$49.81,$52.52,$43.64,"$192,754.79",$10.00,$13.72,$20.52,"$50,344.73",$71.87,$66.24,$40.62,"$243,099.52"
2019,310,14-08,FAMILY MEDICINE,2,Medicare,3,5,4,"4,865","1,235",5.00,15.69,31.13,$116.00,$155.58,$150.13,"$756,879.22",$41.98,$53.66,$49.92,"$261,071.12",$10.07,$14.95,$20.20,"$72,724.02",$67.93,$68.61,$46.60,"$333,795.14"
2019,413,14-08,FAMILY MEDICINE,2,Medicare,4,1,1,"25,958","6,985",24.00,62.85,85.15,$189.00,$211.10,$174.76,"$5,479,672.77",$61.11,$61.97,$45.81,"$1,608,608.59",$10.09,$11.28,$17.42,"$292,799.63",$72.49,$73.25,$48.40,"$1,901,408.22"
2019,237,14-08,FAMILY MEDICINE,2,Medicare,4,1,2,"2,804","1,021",5.00,11.83,21.09,$159.00,$218.86,$235.68,"$613,669.54",$61.18,$63.53,$49.54,"$178,144.91",$10.09,$12.19,$18.08,"$34,192.17",$76.39,$75.73,$51.33,"$212,337.08"
2019,165,14-08,FAMILY MEDICINE,2,Medicare,4,1,3,"2,898",996,5.00,17.56,41.81,$155.00,$183.32,$238.97,"$531,274.15",$61.11,$55.57,$44.37,"$161,045.41",$10.09,$11.94,$17.58,"$34,615.15",$76.70,$67.52,$50.21,"$195,660.56"
2019,236,14-08,FAMILY MEDICINE,2,Medicare,4,1,4,"3,197",992,5.00,13.55,33.22,$155.00,$189.97,$176.72,"$607,334.69",$61.11,$58.14,$40.76,"$185,861.47",$10.09,$11.31,$16.21,"$36,173.94",$76.39,$69.45,$44.49,"$222,035.41"
2019,56,14-08,FAMILY MEDICINE,2,Medicare,4,2,1,"1,263",534,9.00,22.55,35.06,$229.00,$291.13,$351.87,"$367,697.96",$61.85,$74.09,$80.50,"$93,575.49",$10.00,$11.43,$20.26,"$14,437.44",$76.30,$85.52,$88.75,"$108,012.93"
2019,70,14-08,FAMILY MEDICINE,2,Medicare,4,2,2,"3,371","1,028",14.50,48.16,114.04,$116.80,$228.07,$249.93,"$768,832.50",$62.22,$68.61,$56.31,"$231,273.43",$10.09,$11.38,$17.19,"$38,361.56",$77.49,$79.99,$60.84,"$269,634.99"
2019,25,14-08,FAMILY MEDICINE,2,Medicare,4,2,3,547,147,3.00,21.88,45.67,$155.00,$175.07,$123.09,"$95,765.10",$62.22,$58.06,$31.45,"$31,760.07",$10.09,$12.59,$15.98,"$6,888.32",$77.81,$70.66,$32.46,"$38,648.39"
2019,48,14-08,FAMILY MEDICINE,2,Medicare,4,2,4,826,212,5.00,17.21,47.89,$116.80,$195.34,$180.83,"$161,347.61",$62.24,$61.80,$38.11,"$51,043.01",$15.59,$13.83,$14.22,"$11,423.95",$77.81,$75.63,$43.51,"$62,466.96"
2019,156,14-08,FAMILY MEDICINE,2,Medicare,4,3,1,"2,168","1,054",9.00,13.90,15.66,$161.00,$210.34,$183.36,"$456,011.07",$59.63,$55.54,$45.20,"$120,407.64",$10.09,$13.35,$18.69,"$28,934.83",$76.39,$68.88,$48.26,"$149,342.47"
2019,125,14-08,FAMILY MEDICINE,2,Medicare,4,3,2,916,330,2.00,7.33,19.05,$124.00,$217.62,$426.36,"$199,335.53",$55.85,$51.98,$35.80,"$47,617.75",$10.09,$11.99,$16.65,"$10,985.28",$72.49,$63.98,$37.59,"$58,603.03"
2019,194,14-08,FAMILY MEDICINE,2,Medicare,4,3,3,"37,142","8,749",131.00,191.45,205.69,$150.00,$163.74,$218.69,"$6,081,611.54",$53.87,$52.22,$36.90,"$1,939,374.22",$10.00,$10.96,$16.83,"$407,238.12",$72.49,$63.18,$37.74,"$2,346,612.34"
2019,166,14-08,FAMILY MEDICINE,2,Medicare,4,3,4,"9,171","2,417",38.50,55.25,55.44,$157.00,$182.33,$249.03,"$1,672,185.07",$57.82,$53.41,$41.93,"$489,847.34",$10.00,$10.22,$15.74,"$93,738.44",$72.49,$63.63,$42.15,"$583,585.78"
2019,190,14-08,FAMILY MEDICINE,2,Medicare,4,4,1,"1,526",634,3.00,8.03,29.88,$171.00,$212.13,$255.27,"$323,703.91",$60.86,$59.87,$58.37,"$91,354.52",$10.00,$12.53,$21.47,"$19,118.70",$72.49,$72.39,$60.50,"$110,473.22"
2019,99,14-08,FAMILY MEDICINE,2,Medicare,4,4,2,889,280,3.00,8.98,15.45,$116.00,$149.01,$116.45,"$132,470.28",$56.84,$50.88,$34.78,"$45,232.18",$10.09,$11.99,$16.66,"$10,658.97",$72.26,$62.87,$36.03,"$55,891.15"
2019,143,14-08,FAMILY MEDICINE,2,Medicare,4,4,3,"1,836",605,4.00,12.84,23.04,$155.00,$189.91,$203.12,"$348,675.71",$60.86,$59.18,$44.06,"$108,653.47",$10.09,$11.36,$16.81,"$20,850.47",$73.88,$70.54,$47.99,"$129,503.94"
2019,308,14-08,FAMILY MEDICINE,2,Medicare,4,4,4,"21,041","4,962",21.00,68.31,122.17,$150.00,$194.93,$231.58,"$4,101,418.91",$59.46,$57.73,$44.78,"$1,214,766.67",$10.09,$11.64,$17.02,"$245,005.40",$72.44,$69.38,$47.86,"$1,459,772.07"
2019,445,14-08,FAMILY MEDICINE,2,Medicare,4,5,1,"4,627","1,583",3.00,10.40,23.80,$120.00,$178.93,$206.71,"$827,891.70",$54.39,$54.76,$39.79,"$253,389.90",$10.15,$12.65,$17.15,"$58,531.49",$72.21,$67.41,$40.72,"$311,921.39"
2019,182,14-08,FAMILY MEDICINE,2,Medicare,4,5,2,966,379,3.00,5.31,8.82,$155.00,$228.44,$237.19,"$220,672.27",$61.25,$64.34,$44.49,"$62,149.21",$10.00,$11.83,$17.56,"$11,427.73",$75.70,$76.17,$45.98,"$73,576.94"
2019,226,14-08,FAMILY MEDICINE,2,Medicare,4,5,3,"2,898",992,3.00,12.82,46.11,$108.00,$140.26,$98.36,"$406,478.71",$52.14,$52.38,$34.59,"$151,801.80",$10.09,$12.21,$15.63,"$35,370.90",$72.49,$64.59,$35.40,"$187,172.70"
2019,378,14-08,FAMILY MEDICINE,2,Medicare,4,5,4,"3,548","1,145",4.00,9.39,18.40,$116.00,$158.80,$169.70,"$563,420.71",$48.20,$50.87,$46.96,"$180,469.32",$10.09,$12.62,$17.60,"$44,790.75",$62.70,$63.49,$52.71,"$225,260.07"
2019,456,14-08,FAMILY MEDICINE,2,Medicare,5,1,1,"90,512","21,041",105.50,198.49,264.19,$285.50,$301.99,$180.09,"$27,333,836.83",$74.55,$78.02,$50.56,"$7,061,843.91",$14.36,$12.17,$14.86,"$1,101,125.96",$77.78,$90.19,$53.34,"$8,162,969.87"
2019,329,14-08,FAMILY MEDICINE,2,Medicare,5,1,2,"8,610","2,849",9.00,26.17,41.68,$257.00,$283.32,$207.32,"$2,439,366.79",$72.47,$76.39,$47.75,"$657,747.71",$14.36,$12.88,$14.41,"$110,921.28",$77.33,$89.28,$50.48,"$768,668.99"
2019,292,14-08,FAMILY MEDICINE,2,Medicare,5,1,3,"5,512","1,868",7.00,18.88,38.98,$207.00,$256.02,$171.56,"$1,411,178.55",$61.18,$68.12,$42.37,"$375,504.32",$14.36,$12.88,$14.88,"$70,997.75",$76.70,$81.01,$45.48,"$446,502.07"
2019,335,14-08,FAMILY MEDICINE,2,Medicare,5,1,4,"9,297","2,960",9.00,27.75,60.79,$257.00,$279.65,$173.94,"$2,599,863.76",$70.36,$71.69,$44.29,"$666,545.61",$14.36,$12.82,$14.13,"$119,191.72",$76.70,$84.52,$49.21,"$785,737.33"
2019,69,14-08,FAMILY MEDICINE,2,Medicare,5,2,1,"6,584","2,434",14.00,95.42,192.21,$317.00,$360.19,$201.41,"$2,371,465.47",$81.48,$84.21,$54.97,"$554,431.90",$10.09,$12.40,$15.80,"$81,673.99",$102.02,$96.61,$59.54,"$636,105.89"
2019,74,14-08,FAMILY MEDICINE,2,Medicare,5,2,2,"9,052","2,597",41.00,122.32,187.07,$288.00,$342.06,$228.53,"$3,096,355.71",$78.70,$83.93,$52.46,"$759,727.06",$10.09,$12.75,$16.31,"$115,446.30",$80.61,$96.68,$55.61,"$875,173.36"
2019,46,14-08,FAMILY MEDICINE,2,Medicare,5,2,3,772,269,6.50,16.78,27.59,$244.00,$296.78,$221.76,"$229,113.88",$62.24,$67.15,$51.59,"$51,839.19",$10.09,$12.25,$16.29,"$9,457.18",$76.70,$79.40,$56.94,"$61,296.37"
2019,67,14-08,FAMILY MEDICINE,2,Medicare,5,2,4,"1,977",588,10.00,29.51,48.27,$283.00,$307.98,$217.78,"$608,866.95",$67.37,$73.77,$50.02,"$145,835.22",$14.36,$12.69,$14.06,"$25,081.71",$77.83,$86.45,$53.93,"$170,916.93"
2019,185,14-08,FAMILY MEDICINE,2,Medicare,5,3,1,"4,616","2,391",10.00,24.95,87.56,$278.00,$318.23,$226.40,"$1,468,963.68",$71.01,$81.25,$54.59,"$375,052.50",$10.09,$13.26,$16.25,"$61,213.12",$77.85,$94.51,$58.43,"$436,265.62"
2019,129,14-08,FAMILY MEDICINE,2,Medicare,5,3,2,"1,264",453,5.00,9.80,18.81,$169.00,$241.12,$240.83,"$304,771.66",$61.11,$66.15,$45.10,"$83,614.13",$10.09,$11.93,$15.66,"$15,082.53",$76.39,$78.08,$48.90,"$98,696.66"
2019,204,14-08,FAMILY MEDICINE,2,Medicare,5,3,3,"37,746","9,093",135.50,185.03,197.96,$154.20,$173.22,$194.06,"$6,538,459.82",$57.86,$53.15,$35.20,"$2,006,230.94",$10.09,$11.27,$15.23,"$425,439.92",$72.49,$64.42,$37.30,"$2,431,670.86"
2019,187,14-08,FAMILY MEDICINE,2,Medicare,5,3,4,"10,344","2,882",29.00,55.32,66.22,$158.00,$188.58,$185.85,"$1,950,661.94",$59.42,$54.30,$36.08,"$561,643.88",$10.09,$11.44,$14.94,"$118,318.04",$72.49,$65.73,$38.78,"$679,961.92"
2019,278,14-08,FAMILY MEDICINE,2,Medicare,5,4,1,"3,900","1,749",7.00,14.03,25.20,$205.92,$237.95,$167.95,"$928,018.20",$59.18,$65.73,$40.21,"$256,333.28",$14.36,$12.56,$16.52,"$48,966.51",$72.00,$78.28,$44.82,"$305,299.79"
2019,156,14-08,FAMILY MEDICINE,2,Medicare,5,4,2,"1,860",562,4.50,11.92,20.85,$191.50,$211.93,$130.36,"$394,191.63",$61.11,$63.06,$41.08,"$117,290.78",$10.09,$11.85,$15.01,"$22,042.70",$72.34,$74.91,$44.23,"$139,333.48"
2019,240,14-08,FAMILY MEDICINE,2,Medicare,5,4,3,"3,298","1,123",6.00,13.74,22.10,$190.74,$225.91,$194.04,"$745,038.09",$61.22,$63.00,$38.50,"$207,764.72",$10.09,$12.07,$15.34,"$39,820.93",$72.34,$75.07,$42.17,"$247,585.65"
